0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.,0.,0,0,0,0,0,0
0.,0.057901334647558624,0.,0.057901334647558624,0.,0,0,0,0
0.,0.137422740160207,0.,0.137422740160207,0.,0,0,0,0
0.,0.20908359426399,0.,0.20908359426399,0.,0,0,0,0
0.,0.2738018405867223,0.,0.2738018405867223,0.,0,0,0,0
0.,0.33237002960938283,0.,0.33237002960938283,0.,0,0,0,0
0.,0.38547498547440734,0.,0.38547498547440734,0.,0,0,0,0
0.,0.43371399760695023,0.,0.43371399760695023,0.,0,0,0,0
0.,0.47760821795267827,0.,0.47760821795267827,0.,0,0,0,0
0.,0.5176137986929427,0.,0.5176137986929427,0.,0,0,0,0
0.,0.5541311932269085,0.,0.5541311932269085,0.,0,0,0,0
0.,0.5594164968883966,0.5875129565737713,0.5594164968883966,0.,0.5594164968883966,0.5875129565737713,0.5594164968883966,0.
0.,0.5513215068953571,0.6180703139487378,0.5513215068953571,0.,0.5513215068953571,0.6180703139487378,0.5513215068953571,0.
0.,0.5435927575472143,0.6460787135159225,0.5435927575472143,0.,0.5435927575472143,0.6460787135159225,0.5435927575472143,0.
0.,0.5362068515720361,0.6717825377984414,0.5362068515720361,0.,0.5362068515720361,0.6717825377984414,0.5362068515720361,0.
0.,0.5291423369494731,0.6953991153618873,0.5291423369494731,0.,0.5291423369494731,0.6953991153618873,0.5291423369494731,0.
0.,0.5223795084177001,0.7171221482403768,0.5223795084177001,0.,0.5223795084177001,0.7171221482403768,0.5223795084177001,0.
0.,0.5159002328115161,0.7371246496675985,0.5159002328115161,0.,0.5159002328115161,0.7371246496675985,0.5159002328115161,0.
0.,0.509687794959946,0.7555614698786566,0.509687794959946,0.,0.509687794959946,0.7555614698786566,0.509687794959946,0.
0.,0.5037267613750308,0.772571474192249,0.5037267613750308,0.,0.5037267613750308,0.772571474192249,0.5037267613750308,0.
0.,0.4980028593813804,0.788279426593739,0.4980028593813804,0.,0.4980028593813804,0.788279426593739,0.4980028593813804,0.
0.,0.4925028696842837,0.8027976230943565,0.4925028696842837,0.,0.4925028696842837,0.8027976230943565,0.4925028696842837,0.
0.,0.48721453066543086,0.8162273118306453,0.48721453066543086,0.,0.48721453066543086,0.8162273118306453,0.48721453066543086,0.
0.,0.48212645293973355,0.8286599308696313,0.48212645293973355,0.,0.48212645293973355,0.8286599308696313,0.48212645293973355,0.
0.,0.47722804291257587,0.8401781897451002,0.47722804291257587,0.,0.47722804291257587,0.8401781897451002,0.47722804291257587,0.
0.,0.4725094342507317,0.8508570166674211,0.4725094342507317,0.,0.4725094342507317,0.8508570166674211,0.4725094342507317,0.
0.,0.4679614263275597,0.8607643899631967,0.4679614263275597,0.,0.4679614263275597,0.8607643899631967,0.4679614263275597,0.
0.,0.4635754288283494,0.8699620694833774,0.4635754288283494,0.,0.4635754288283494,0.8699620694833774,0.4635754288283494,0.
0.,0.45934341180848876,0.8785062413664096,0.45934341180848876,0.,0.45934341180848876,0.8785062413664096,0.45934341180848876,0.
0.,0.455257860588395,0.8864480875734655,0.455257860588395,0.,0.455257860588395,0.8864480875734655,0.455257860588395,0.
0.,0.45131173494740456,0.8938342899586853,0.45131173494740456,0.,0.45131173494740456,0.8938342899586853,0.45131173494740456,0.
0.,0.4474984321460515,0.9007074772441537,0.4474984321460515,0.,0.4474984321460515,0.9007074772441537,0.4474984321460515,0.
0.,0.44381175336409884,0.9071066220925716,0.44381175336409884,0.,0.44381175336409884,0.9071066220925716,0.44381175336409884,0.
0.,0.44024587319171277,0.9130673944739991,0.44024587319171277,0.,0.44024587319171277,0.9130673944739991,0.44024587319171277,0.
0.,0.4367953118544826,0.9186224766768077,0.4367953118544826,0.,0.4367953118544826,0.9186224766768077,0.4367953118544826,0.
0.,0.43345490989056756,0.9238018445926462,0.43345490989056756,0.,0.43345490989056756,0.9238018445926462,0.43345490989056756,0.
0.,0.43021980503092,0.9286330192904881,0.43021980503092,0.,0.43021980503092,0.9286330192904881,0.43021980503092,0.
0.,0.4270854110620221,0.9331412923690537,0.4270854110620221,0.,0.4270854110620221,0.9331412923690537,0.4270854110620221,0.
0.,0.42404739847542344,0.9373499281260864,0.42404739847542344,0.,0.42404739847542344,0.9373499281260864,0.42404739847542344,0.
0.,0.4211016767301354,0.9412803451956522,0.4211016767301354,0.,0.4211016767301354,0.9412803451956522,0.4211016767301354,0.
0.,0.41824437797300446,0.9449522799710753,0.41824437797300446,0.,0.41824437797300446,0.9449522799710753,0.41824437797300446,0.
0.,0.4154718420789475,0.9483839338433198,0.4154718420789475,0.,0.4154718420789475,0.9483839338433198,0.4154718420789475,0.
0.,0.41278060288766866,0.951592106035762,0.41278060288766866,0.,0.41278060288766866,0.951592106035762,0.41278060288766866,0.
0.,0.41016737552647903,0.9545923136006845,0.41016737552647903,0.,0.41016737552647903,0.9545923136006845,0.41016737552647903,0.
0.,0.4076290447203222,0.9573988999556599,0.4076290447203222,0.,0.4076290447203222,0.9573988999556599,0.4076290447203222,0.
0.,0.4051626540002516,0.9600251331752186,0.4051626540002516,0.,0.4051626540002516,0.9600251331752186,0.4051626540002516,0.
0.,0.4027653957306151,0.9624832951113776,0.4027653957306151,0.,0.4027653957306151,0.9624832951113776,0.4027653957306151,0.
0.,0.4004346018831752,0.964784762292822,0.4004346018831752,0.,0.4004346018831752,0.964784762292822,0.4004346018831752,0.
0.,0.39816773549349954,0.9669400794443123,0.39816773549349954,0.,0.39816773549349954,0.9669400794443123,0.39816773549349954,0.
0.,0.39596238274126994,0.9689590263731033,0.39596238274126994,0.,0.39596238274126994,0.9689590263731033,0.39596238274126994,0.
0.,0.3938162456017882,0.9708506788860174,0.3938162456017882,0.,0.3938162456017882,0.9708506788860174,0.3938162456017882,0.
0.,0.3917271350209934,0.97262346432776,0.3917271350209934,0.,0.3917271350209934,0.97262346432776,0.3917271350209934,0.
0.,0.3896929645707951,0.9742852122667868,0.3896929645707951,0.,0.3896929645707951,0.9742852122667868,0.3896929645707951,0.
0.,0.38771174454555546,0.9758432007983621,0.38771174454555546,0.,0.38771174454555546,0.9758432007983621,0.38771174454555546,0.
0.,0.38578157646416117,0.9773041988844526,0.38578157646416117,0.,0.38578157646416117,0.9773041988844526,0.38578157646416117,0.
0.,0.38390064794536743,0.9786745051058952,0.38390064794536743,0.,0.38390064794536743,0.9786745051058952,0.38390064794536743,0.
0.,0.382067227927005,0.97995998316315,0.382067227927005,0.,0.382067227927005,0.97995998316315,0.382067227927005,0.
0.,0.3802796622022648,0.9811660944272792,0.3802796622022648,0.,0.3802796622022648,0.9811660944272792,0.3802796622022648,0.
0.,0.3785363692486335,0.9822979278120018,0.3785363692486335,0.,0.3785363692486335,0.9822979278120018,0.3785363692486335,0.
0.,0.3768358363271841,0.9833602272103332,0.3768358363271841,0.,0.3768358363271841,0.9833602272103332,0.3768358363271841,0.
0.,0.37517661583184964,0.9843574167149675,0.37517661583184964,0.,0.37517661583184964,0.9843574167149675,0.37517661583184964,0.
0.,0.3735573218700453,0.9852936238198768,0.3735573218700453,0.,0.3735573218700453,0.9852936238198768,0.3735573218700453,0.
0.,0.37197662705758033,0.9861727007812581,0.37197662705758033,0.,0.37197662705758033,0.9861727007812581,0.37197662705758033,0.
0.,0.3704332595122262,0.9869982442986711,0.3704332595122262,0.,0.3704332595122262,0.9869982442986711,0.3704332595122262,0.
0.,0.3689260000316012,0.9877736136617739,0.3689260000316012,0.,0.3689260000316012,0.9877736136617739,0.3689260000316012,0.
0.,0.36745367944220814,0.9885019474942138,0.36745367944220814,0.,0.36745367944220814,0.9885019474942138,0.36745367944220814,0.
0.,0.36601517610752565,0.9891861792138544,0.36601517610752565,0.,0.36601517610752565,0.9891861792138544,0.36601517610752565,0.
0.,0.36460941358402893,0.9898290513173773,0.36460941358402893,0.,0.36460941358402893,0.9898290513173773,0.36460941358402893,0.
